graphID,participantID,xCoordTour,yCoordTour,tourCost,sdAnglesHull,noAnglesHull,meanAnglesHull,totalEdges,crossError,resultsfromNN,No. of crossings,On last
12,0.735400254,"98,99,96,91,80,87,72,85,61,57,56,48,44,30,32,38,39,47,51,56,67,62,45,45,40,36,31,31,21,12,1,0,5,9,17,22,27,26,30,25,19,11,0,17,20,30,38,57,68,85","34,98,64,76,51,39,30,30,26,25,13,9,11,15,36,41,58,63,60,75,77,91,92,70,77,85,86,91,96,99,82,60,56,83,78,80,71,61,53,39,34,22,20,5,9,4,5,5,13,22",725.6787977,27.03,10,144,50,0,816.69,,
13,0.735400254,"96,85,83,85,87,75,54,46,40,36,40,34,31,26,20,11,2,1,9,5,1,3,2,12,16,15,17,14,18,25,37,40,46,43,46,29,27,42,58,56,65,73,76,75,64,74,88,96,99,98","47,87,91,51,42,52,88,94,99,95,85,83,79,79,85,89,81,64,62,47,34,25,16,13,19,48,53,71,72,46,73,71,67,52,50,31,8,6,25,33,38,39,37,29,7,12,28,18,19,24",694.7729238,25.29,13,180,50,0,653.11,,
14,0.735400254,"94,90,90,83,84,73,83,83,81,79,76,66,58,53,49,46,43,51,23,16,13,16,4,4,7,15,9,2,12,9,13,18,27,30,43,50,50,53,48,54,46,50,46,40,44,62,65,81,82,89,90","40,45,78,79,95,94,67,50,46,56,59,71,84,85,88,96,81,72,97,97,99,85,84,76,76,59,54,46,11,5,6,4,35,56,56,50,50,50,46,42,35,18,15,12,4,38,9,13,5,8,32",664.3047383,26.85,11,147.27,50,0,738.37,,
3,0.735400254,"99,99,72,53,8,6,21,9,10,36,30,31,40,50,50,57,79,82,84,88","52,70,85,84,98,87,71,57,27,3,53,59,51,56,26,31,28,51,40,39",427.9890875,28.09,8,135,20,0,569.58,,
10,0.735400254,"96,92,75,65,62,52,46,12,16,19,22,13,15,10,7,17,21,23,28,27,24,32,30,41,43,47,59,66,70,62,68,70,81,83,83,94,99,92,96,98","9,3,6,14,22,28,4,11,22,33,44,57,63,80,85,99,97,90,86,67,65,56,49,66,78,78,75,89,77,46,46,36,35,54,65,69,55,49,44,40",518.6253038,20.6,9,140,40,0,644.39,,
4,0.735400254,"99,77,83,93,79,66,84,74,45,40,28,26,27,21,18,11,0,0,13,58","22,11,37,87,82,94,59,60,54,75,98,71,64,57,44,51,57,24,9,8",481.6994303,25.36,9,139.75,20,1,548.01,1,T
5,0.735400254,"97,86,72,60,52,46,30,8,6,2,12,28,30,39,47,63,66,73,89,91","19,9,13,27,26,13,18,7,20,51,35,35,84,54,48,91,44,52,64,45",450.6392589,23.34,8,135,20,0,474,,
9,0.735400254,"94,86,75,68,64,59,55,53,48,33,4,3,9,19,8,1,0,16,39,31,38,49,46,50,44,50,48,52,65,88,94,97,99,92,80,73,85,75,68,87","7,4,5,4,14,31,25,21,12,8,21,50,60,81,83,84,97,94,94,40,40,31,50,62,79,78,99,99,90,91,81,77,71,63,67,62,51,48,41,15",588.9860213,28.76,11,147.27,40,0,649.17,,
9,0.960853818,"94,87,86,75,68,64,55,53,48,33,4,3,9,1,0,8,16,19,39,48,52,44,50,50,46,38,31,49,59,68,75,73,65,80,85,92,99,97,94,88","7,15,4,5,4,14,25,21,12,8,21,50,60,84,97,83,94,81,94,99,99,79,78,62,50,40,40,31,31,41,48,62,90,67,51,63,71,77,81,91",635.8444047,28.76,11,147.27,40,1,649.17,1,T
11,0.960853818,"94,83,64,68,65,56,55,58,52,45,34,2,12,17,8,12,17,22,27,33,17,15,19,25,37,36,42,48,49,56,56,54,62,66,74,77,81,85,83,90","43,5,2,10,17,12,24,30,35,25,29,27,30,46,70,63,58,48,51,58,71,96,90,95,96,81,66,80,67,66,76,96,88,79,65,87,77,84,71,70",557.6143001,26.79,9,140.1,40,0,568.39,,
8,0.960853818,"97,80,28,7,0,1,20,24,7,14,21,21,19,26,31,34,52,59,51,50,68,79,81,91,96,91,94,88,95,94","2,5,14,6,18,42,27,47,90,94,97,91,87,81,86,88,97,96,91,66,51,73,90,73,67,58,30,24,25,15",499.041106,27.56,11,147.27,30,0,593.5,,
3,0.960853818,"99,88,79,36,10,9,6,8,21,30,31,40,50,57,50,53,72,84,82,99","52,39,28,3,27,57,87,98,71,53,59,51,26,31,56,84,85,40,51,70",465.8514092,28.09,8,135,20,0,569.58,,
1,0.960853818,"41,21,22,13,37,38,66,93,95,75","14,2,17,28,47,30,51,90,65,50",282.2413274,49.73,6,120,10,0,275.5,,
13,0.960853818,"96,98,99,96,88,87,85,75,76,75,74,73,65,64,58,56,42,27,16,12,2,3,1,5,1,2,9,15,17,14,11,18,25,29,46,43,46,40,37,26,20,31,34,40,36,40,46,54,83,85","47,24,19,18,28,42,51,52,37,29,12,39,38,7,25,33,6,8,19,13,16,25,34,47,64,81,62,48,53,71,89,72,46,31,50,52,67,71,73,79,85,79,83,85,95,99,94,88,91,87",703.6554024,25.29,13,180,50,0,653.11,,
12,0.960853818,"98,85,85,72,68,61,57,56,57,48,44,38,30,30,20,17,0,11,19,25,32,38,30,26,5,0,1,9,12,21,17,22,27,31,31,36,40,45,45,39,47,51,56,67,62,99,91,96,80,87","34,30,22,30,13,26,25,13,5,9,11,5,4,15,9,5,20,22,34,39,36,41,53,61,56,60,82,83,99,96,78,80,71,86,91,85,77,92,70,58,63,60,75,77,91,98,76,64,51,39",630.1448348,27.03,10,144,50,0,816.69,,
2,0.960853818,"98,61,9,31,23,29,36,68,92,90","34,27,50,56,89,84,96,84,82,67",280.3256763,23.37,6,120,10,0,280.33,,
10,0.960853818,"96,92,75,65,62,52,46,12,16,19,22,13,15,10,7,17,21,23,28,27,24,30,32,41,43,47,59,66,70,62,68,70,81,83,83,94,99,92,96,98","9,3,6,14,22,28,4,11,22,33,44,57,63,80,85,99,97,90,86,67,65,49,56,66,78,78,75,89,77,46,46,36,35,54,65,69,55,49,44,40",516.876884,20.6,9,140,40,0,644.39,,
4,0.960853818,"99,77,58,13,0,0,11,18,21,27,26,28,40,45,66,79,93,84,74,83","22,11,8,9,24,57,51,44,57,64,71,98,75,54,94,82,87,59,60,37",432.1836106,25.36,9,139.75,20,0,548.01,,
7,0.960853818,"98,95,85,76,65,55,51,45,40,39,35,28,28,3,6,8,5,0,10,24,28,32,37,40,42,48,61,82,86,88,93","22,19,20,11,2,3,10,20,12,24,27,28,4,3,9,42,48,55,65,67,75,64,42,70,87,83,41,42,64,92,56",518.7688911,30.14,8,135,30,0,522.3,,
5,0.960853818,"97,86,72,60,52,46,30,8,6,2,12,28,30,39,47,63,66,73,89,91","19,9,13,27,26,13,18,7,20,51,35,35,84,54,48,91,44,52,64,45",450.6392589,23.34,8,135,20,0,474,,
6,0.960853818,"90,65,51,41,21,20,13,0,1,2,14,17,22,30,37,35,33,28,30,38,47,51,50,53,63,66,65,82,89,93,95","4,18,6,6,13,18,40,53,80,85,73,72,46,45,49,53,65,82,95,95,93,73,61,62,76,73,55,63,73,95,79",504.1554093,29.23,9,140,30,0,520.95,,
14,0.960853818,"94,90,89,82,81,65,50,46,44,40,18,13,12,9,2,9,4,4,7,15,16,13,16,23,30,27,43,43,46,49,53,51,50,50,48,46,54,53,58,66,62,76,73,84,90,83,83,79,83,81,90","40,32,8,5,13,9,18,15,4,12,4,6,11,5,46,54,76,84,76,59,85,99,97,97,56,35,56,81,96,88,85,72,50,50,46,35,42,50,84,71,38,59,94,95,78,79,67,56,50,46,45",752.2123617,26.85,11,147.27,50,0,738.37,,
0,0.960853818,"89,73,61,41,26,7,1,11,57,94","39,60,55,96,64,51,39,13,4,23",289.8833337,32,7,128.57,10,0,289.88,,
7,0.397245927,"98,95,85,76,65,55,51,45,40,39,35,28,3,6,28,8,5,0,10,37,32,24,28,40,42,48,61,88,86,93,82","22,19,20,11,2,3,10,20,12,24,27,4,3,9,28,42,48,55,65,42,64,67,75,70,87,83,41,92,64,56,42",532.8236753,30.14,8,135,30,0,522.3,,
8,0.397245927,"97,94,88,95,94,91,96,91,81,79,59,68,52,51,50,34,31,26,21,21,19,14,7,24,1,20,28,0,7,80","2,15,24,25,30,58,67,73,90,73,96,51,97,91,66,88,86,81,97,91,87,94,90,47,42,27,14,18,6,5",599.084546,27.56,11,147.27,30,0,593.5,,
1,0.397245927,"41,75,95,93,66,37,38,13,22,21","14,50,65,90,51,47,30,28,17,2",270.9853064,49.73,6,120,10,0,275.5,,
4,0.397245927,"99,83,84,93,79,74,66,45,40,28,26,27,21,18,11,0,0,13,58,77","22,37,59,87,82,60,94,54,75,98,71,64,57,44,51,57,24,9,8,11",459.2559931,25.36,9,139.75,20,0,548.01,,
3,0.397245927,"99,99,72,53,50,40,30,31,21,8,6,9,10,36,50,57,79,88,84,82","52,70,85,84,56,51,53,59,71,98,87,57,27,3,26,31,28,39,40,51",380.1292283,28.09,8,135,20,0,569.58,,
13,0.397245927,"96,98,99,96,88,74,64,42,27,16,12,2,3,1,5,1,2,11,20,26,31,34,36,40,46,54,40,37,40,46,18,14,9,15,17,25,29,43,46,56,58,65,75,83,85,85,73,76,75,87","47,24,19,18,28,12,7,6,8,19,13,16,25,34,47,64,81,89,85,79,79,83,95,99,94,88,85,73,71,67,72,71,62,48,53,46,31,52,50,33,25,38,52,91,87,51,39,37,29,42",642.1662528,25.29,13,180,50,0,653.11,,
5,0.397245927,"97,86,72,66,60,52,46,47,39,28,30,8,6,12,2,30,63,73,89,91","19,9,13,44,27,26,13,48,54,35,18,7,20,35,51,84,91,52,64,45",441.3309766,23.34,8,135,20,0,474,,
11,0.397245927,"94,83,64,68,65,56,55,58,52,45,34,12,2,17,22,17,12,8,17,15,19,25,27,33,36,37,42,48,49,54,56,56,62,66,77,74,81,85,83,90","43,5,2,10,17,12,24,30,35,25,29,30,27,46,48,58,63,70,71,96,90,95,51,58,81,96,66,80,67,96,76,66,88,79,87,65,77,84,71,70",621.2836788,26.79,9,140.1,40,0,568.39,,
9,0.397245927,"94,87,86,75,68,64,59,55,53,48,33,4,3,9,1,0,8,16,19,31,38,49,46,50,44,39,48,50,52,65,88,80,73,68,75,85,92,94,97,99","7,15,4,5,4,14,31,25,21,12,8,21,50,60,84,97,83,94,81,40,40,31,50,62,79,94,99,78,99,90,91,67,62,41,48,51,63,81,77,71",663.9745553,28.76,11,147.27,40,0,649.17,,
14,0.397245927,"94,90,89,82,81,65,50,46,40,44,18,13,9,12,27,2,9,15,7,4,4,16,13,16,23,30,46,54,62,53,50,50,48,43,51,43,46,49,53,58,66,73,84,90,83,83,76,79,81,83,90","40,32,8,5,13,9,18,15,12,4,4,6,5,11,35,46,54,59,76,76,84,85,99,97,97,56,35,42,38,50,50,50,46,56,72,81,96,88,85,84,71,94,95,78,79,67,59,56,46,50,45",603.3956603,26.85,11,147.27,50,0,738.37,,
2,0.397245927,"98,90,92,68,36,29,23,31,9,61","34,67,82,84,96,84,89,56,50,27",280.3256763,23.37,6,120,10,0,280.33,,
6,0.397245927,"90,65,51,41,21,20,13,0,1,2,14,17,22,30,37,35,33,28,30,38,47,51,50,53,65,63,66,93,95,89,82","4,18,6,6,13,18,40,53,80,85,73,72,46,45,49,53,65,82,95,95,93,73,61,62,55,76,73,95,79,73,63",490.4483471,29.23,9,140,30,0,520.95,,
0,0.397245927,"89,94,57,11,1,7,26,41,61,73","39,23,4,13,39,51,64,96,55,60",289.8833337,32,7,128.57,10,0,289.88,,
12,0.397245927,"98,85,85,72,68,61,57,56,57,48,44,38,30,30,20,17,0,11,19,5,0,1,9,12,21,22,17,27,26,30,25,32,38,39,31,31,36,45,40,45,47,51,56,67,62,99,91,96,80,87","34,22,30,30,13,26,25,13,5,9,11,5,4,15,9,5,20,22,34,56,60,82,83,99,96,80,78,71,61,53,39,36,41,58,86,91,85,92,77,70,63,60,75,77,91,98,76,64,51,39",642.7623347,27.03,10,144,50,0,816.69,,
10,0.397245927,"96,92,75,65,62,52,46,12,16,19,22,13,15,10,7,17,21,23,28,27,24,30,32,41,43,47,66,59,70,62,68,70,81,83,83,94,99,92,96,98","9,3,6,14,22,28,4,11,22,33,44,57,63,80,85,99,97,90,86,67,65,49,56,66,78,78,89,75,77,46,46,36,35,54,65,69,55,49,44,40",524.9932948,20.6,9,140,40,0,644.39,,
1,0.545233417,"41,21,22,13,37,38,66,75,93,95","14,2,17,28,47,30,51,50,90,65",287.4848088,49.73,6,120,10,0,275.5,,
8,0.545233417,"97,80,94,95,94,88,91,96,91,81,79,68,50,59,52,51,34,31,26,21,21,19,14,7,1,0,7,24,20,28","2,5,15,25,30,24,58,67,73,90,73,51,66,96,97,91,88,86,81,97,91,87,94,90,42,18,6,47,27,14",547.8887388,27.56,11,147.27,30,0,593.5,,
10,0.545233417,"96,92,75,65,62,52,46,12,16,19,22,13,15,10,7,17,21,23,28,24,27,30,32,41,43,47,59,66,70,62,68,70,81,83,83,94,99,92,96,98","9,3,6,14,22,28,4,11,22,33,44,57,63,80,85,99,97,90,86,65,67,49,56,66,78,78,75,89,77,46,46,36,35,54,65,69,55,49,44,40",520.3884248,20.6,9,140,40,0,644.39,,
7,0.545233417,"98,95,85,76,65,55,51,45,40,39,35,28,28,3,6,0,5,8,10,24,28,32,37,40,42,48,61,82,93,86,88","22,19,20,11,2,3,10,20,12,24,27,28,4,3,9,55,48,42,65,67,75,64,42,70,87,83,41,42,56,64,92",547.1160455,30.14,8,135,30,0,522.3,,
14,0.545233417,"94,90,89,82,81,65,50,46,44,40,18,13,9,12,2,9,15,4,4,7,13,16,16,23,46,49,43,51,53,58,66,73,84,83,90,83,76,43,30,27,46,48,50,50,53,54,62,79,81,83,90","40,32,8,5,13,9,18,15,4,12,4,6,5,11,46,54,59,76,84,76,99,97,85,97,96,88,81,72,85,84,71,94,95,79,78,67,59,56,56,35,35,46,50,50,50,42,38,56,46,50,45",636.9237785,26.85,11,147.27,50,0,738.37,,
13,0.545233417,"96,98,99,96,88,87,85,75,76,75,74,64,73,65,56,58,42,27,29,16,12,2,3,1,5,1,2,11,9,15,17,25,46,43,46,40,37,31,26,18,14,20,34,36,40,40,46,54,83,85","47,24,19,18,28,42,51,52,37,29,12,7,39,38,33,25,6,8,31,19,13,16,25,34,47,64,81,89,62,48,53,46,50,52,67,71,73,79,79,72,71,85,83,95,99,85,94,88,91,87",660.2049476,25.29,13,180,50,0,653.11,,
4,0.545233417,"99,77,58,13,0,0,11,18,21,27,26,28,40,45,66,79,93,74,84,83","22,11,8,9,24,57,51,44,57,64,71,98,75,54,94,82,87,60,59,37",433.1124137,25.36,9,139.75,20,0,548.01,,
6,0.545233417,"90,65,51,41,21,20,13,0,1,2,14,17,22,30,37,35,33,28,30,38,47,51,50,53,65,63,66,82,89,95,93","4,18,6,6,13,18,40,53,80,85,73,72,46,45,49,53,65,82,95,95,93,73,61,62,55,76,73,63,73,79,95",505.9976944,29.23,9,140,30,1,520.95,1,T
2,0.545233417,"98,61,31,9,23,29,36,68,92,90","34,27,56,50,89,84,96,84,82,67",272.6723375,23.37,6,120,10,0,280.33,,
12,0.545233417,"98,85,85,87,80,72,68,61,57,56,57,44,48,38,30,30,20,17,11,0,0,1,5,9,12,21,22,17,19,25,32,38,39,30,26,27,31,31,36,40,45,47,51,45,56,62,67,99,91,96","34,22,30,39,51,30,13,26,25,13,5,11,9,5,4,15,9,5,22,20,60,82,56,83,99,96,80,78,34,39,36,41,58,53,61,71,86,91,85,77,70,63,60,92,75,91,77,98,76,64",746.3033928,27.03,10,144,50,0,816.69,,
11,0.545233417,"94,90,83,85,81,77,74,66,62,54,56,56,49,48,42,36,37,25,19,15,17,8,2,12,12,17,17,22,27,33,34,45,52,58,55,56,65,64,68,83","43,70,71,84,77,87,65,79,88,96,76,66,67,80,66,81,96,95,90,96,71,70,27,30,63,58,46,48,51,58,29,25,35,30,24,12,17,2,10,5",579.1665698,26.79,9,140.1,40,1,568.39,1,T
3,0.545233417,"99,99,88,84,79,82,72,53,8,6,9,10,21,30,31,40,50,57,50,36","52,70,39,40,28,51,85,84,98,87,57,27,71,53,59,51,56,31,26,3",500.2376141,28.09,8,135,20,0,569.58,,
0,0.545233417,"89,94,57,11,1,7,26,41,61,73","39,23,4,13,39,51,64,96,55,60",289.8833337,32,7,128.57,10,0,289.88,,
5,0.545233417,"97,86,72,60,52,46,30,8,6,2,12,28,30,63,39,47,66,73,89,91","19,9,13,27,26,13,18,7,20,51,35,35,84,91,54,48,44,52,64,45",423.5953106,23.34,8,135,20,0,474,,
9,0.545233417,"94,87,86,75,68,64,59,55,53,49,48,33,4,3,1,0,8,9,16,19,31,38,46,50,44,39,48,52,50,65,88,94,97,99,92,85,80,73,75,68","7,15,4,5,4,14,31,25,21,31,12,8,21,50,84,97,83,60,94,81,40,40,50,62,79,94,99,99,78,90,91,81,77,71,63,51,67,62,48,41",646.736486,28.76,11,147.27,40,0,649.17,,
14,0.877385503,"94,90,90,83,81,79,76,83,83,90,84,73,66,51,58,53,49,46,43,43,50,50,53,54,48,46,50,81,89,82,65,44,46,40,18,9,13,12,2,9,15,27,16,23,16,13,4,4,7,30,62","40,32,45,50,46,56,59,67,79,78,95,94,71,72,84,85,88,96,81,56,50,50,50,42,46,35,18,13,8,5,9,4,15,12,4,5,6,11,46,54,59,35,85,97,97,99,84,76,76,56,38",708.4731923,26.85,11,147.27,50,1,738.37,>2,
9,0.877385503,"94,87,86,75,68,64,48,33,4,3,9,1,0,8,16,19,39,48,52,50,44,50,46,38,31,49,53,55,59,68,75,73,65,80,88,94,97,99,92,85","7,15,4,5,4,14,12,8,21,50,60,84,97,83,94,81,94,99,99,78,79,62,50,40,40,31,21,25,31,41,48,62,90,67,91,81,77,71,63,51",606.2563489,28.76,11,147.27,40,0,649.17,,
11,0.877385503,"94,90,85,83,81,77,74,66,62,54,56,56,49,48,42,36,37,25,19,15,17,8,12,17,17,12,2,22,27,33,34,45,52,58,55,56,65,68,64,83","43,70,84,71,77,87,65,79,88,96,76,66,67,80,66,81,96,95,90,96,71,70,63,58,46,30,27,48,51,58,29,25,35,30,24,12,17,10,2,5",553.2539017,26.79,9,140.1,40,1,568.39,1,F
1,0.877385503,"41,21,22,13,38,37,66,75,95,93","14,2,17,28,30,47,51,50,65,90",275.1757685,49.73,6,120,10,1,275.5,1,T
3,0.877385503,"99,99,72,53,8,6,21,9,10,36,50,40,30,31,50,57,79,82,84,88","52,70,85,84,98,87,71,57,27,3,26,51,53,59,56,31,28,51,40,39",425.0526956,28.09,8,135,20,0,569.58,,
0,0.877385503,"89,73,61,41,26,7,1,11,57,94","39,60,55,96,64,51,39,13,4,23",289.8833337,32,7,128.57,10,0,289.88,,
10,0.877385503,"96,92,98,99,96,92,94,83,83,81,70,68,70,66,59,47,43,41,32,27,28,23,21,17,7,10,15,13,24,30,22,19,16,12,46,52,62,62,65,75","9,3,40,55,44,49,69,65,54,35,36,46,77,89,75,78,78,66,56,67,86,90,97,99,85,80,63,57,65,49,44,33,22,11,4,28,46,22,14,6",579.6229767,20.6,9,140,40,1,644.39,1,T
6,0.877385503,"90,65,51,41,21,20,13,0,1,2,14,17,22,30,37,35,33,28,30,38,47,51,50,53,63,66,93,95,89,82,65","4,18,6,6,13,18,40,53,80,85,73,72,46,45,49,53,65,82,95,95,93,73,61,62,76,73,95,79,73,63,55",488.7118095,29.23,9,140,30,0,520.95,,
12,0.877385503,"98,87,80,96,91,99,67,62,56,51,47,45,45,40,36,31,31,21,12,9,1,0,5,17,22,27,26,39,30,38,32,25,19,11,0,17,20,30,30,38,44,48,56,57,57,61,68,72,85,85","34,39,51,64,76,98,77,91,75,60,63,70,92,77,85,86,91,96,99,83,82,60,56,78,80,71,61,58,53,41,36,39,34,22,20,5,9,4,15,5,11,9,13,5,25,26,13,30,22,30",635.1390863,27.03,10,144,50,0,816.69,,
13,0.877385503,"96,85,83,85,87,75,76,75,73,65,58,56,46,43,46,54,46,40,36,40,40,37,34,31,26,20,18,14,11,2,1,9,5,1,3,2,12,16,15,17,25,29,27,42,64,74,88,96,99,98","47,87,91,51,42,52,37,29,39,38,25,33,50,52,67,88,94,99,95,85,71,73,83,79,79,85,72,71,89,81,64,62,47,34,25,16,13,19,48,53,46,31,8,6,7,12,28,18,19,24",652.3679027,25.29,13,180,50,0,653.11,,
5,0.877385503,"97,86,72,60,52,46,47,39,28,30,12,8,6,2,30,63,66,73,89,91","19,9,13,27,26,13,48,54,35,18,35,7,20,51,84,91,44,52,64,45",452.311054,23.34,8,135,20,0,474,,
8,0.877385503,"97,80,94,95,94,91,96,91,79,81,59,52,51,34,31,26,21,21,19,14,7,1,0,7,28,20,24,50,68,88","2,5,15,25,30,58,67,73,73,90,96,97,91,88,86,81,91,97,87,94,90,42,18,6,14,27,47,66,51,24",490.3621895,27.56,11,147.27,30,1,593.5,1,T
2,0.877385503,"98,61,31,9,23,29,36,68,92,90","34,27,56,50,89,84,96,84,82,67",272.6723375,23.37,6,120,10,0,280.33,,
7,0.877385503,"98,95,85,76,65,55,51,40,28,6,3,0,5,8,10,24,28,32,28,35,37,39,45,40,42,48,61,88,86,93,82","22,19,20,11,2,3,10,12,4,9,3,55,48,42,65,67,75,64,28,27,42,24,20,70,87,83,41,92,64,56,42",581.6073883,30.14,8,135,30,0,522.3,,
4,0.877385503,"99,83,77,58,13,0,0,11,18,21,27,26,28,40,45,66,79,74,84,93","22,37,11,8,9,24,57,51,44,57,64,71,98,75,54,94,82,60,59,87",482.5433081,25.36,9,139.75,20,0,548.01,,
12,0.235363636,"98,96,91,99,62,67,80,87,85,85,72,56,51,47,45,45,40,36,31,31,21,12,22,17,9,1,0,5,27,26,30,39,38,32,25,19,11,0,17,20,30,30,38,44,48,57,56,57,61,68","34,64,76,98,91,77,51,39,30,22,30,75,60,63,70,92,77,85,86,91,96,99,80,78,83,82,60,56,71,61,53,58,41,36,39,34,22,20,5,9,15,4,5,11,9,25,13,5,26,13",724.956575,27.03,10,144,50,1,816.69,1,T
2,0.235363636,"98,90,92,68,36,29,23,31,9,61","34,67,82,84,96,84,89,56,50,27",280.3256763,23.37,6,120,10,0,280.33,,
9,0.235363636,"94,86,87,75,68,64,48,33,4,53,55,59,49,38,31,3,9,46,50,19,8,1,0,16,39,48,44,50,52,65,88,94,97,99,92,80,73,85,75,68","7,4,15,5,4,14,12,8,21,21,25,31,31,40,40,50,60,50,62,81,83,84,97,94,94,99,79,78,99,90,91,81,77,71,63,67,62,51,48,41",638.6661395,28.76,11,147.27,40,0,649.17,,
10,0.235363636,"96,92,75,65,62,46,52,12,16,19,22,13,15,10,7,24,27,30,32,28,23,21,17,43,41,47,59,66,70,62,68,70,81,83,83,94,99,92,96,98","9,3,6,14,22,4,28,11,22,33,44,57,63,80,85,65,67,49,56,86,90,97,99,78,66,78,75,89,77,46,46,36,35,54,65,69,55,49,44,40",588.8756542,20.6,9,140,40,1,644.39,1,F
0,0.235363636,"89,94,57,11,1,7,26,41,61,73","39,23,4,13,39,51,64,96,55,60",289.8833337,32,7,128.57,10,0,289.88,,
14,0.235363636,"94,90,90,81,83,79,76,83,83,90,84,73,66,58,51,53,49,43,46,23,16,13,16,4,4,7,15,9,2,27,30,43,46,48,50,50,53,54,62,50,46,40,44,18,13,12,9,65,81,82,89","40,32,45,46,50,56,59,67,79,78,95,94,71,84,72,85,88,81,96,97,97,99,85,84,76,76,59,54,46,35,56,56,35,46,50,50,50,42,38,18,15,12,4,4,6,11,5,9,13,5,8",636.0516971,26.85,11,147.27,50,1,738.37,1,F
5,0.235363636,"97,91,89,73,63,66,47,39,30,28,30,12,2,6,8,46,52,60,72,86","19,45,64,52,91,44,48,54,84,35,18,35,51,20,7,13,26,27,13,9",476.7940115,23.34,8,135,20,0,474,,
4,0.235363636,"99,83,84,93,79,74,66,40,45,27,26,28,21,18,11,0,0,13,58,77","22,37,59,87,82,60,94,75,54,64,71,98,57,44,51,57,24,9,8,11",473.3037905,25.36,9,139.75,20,0,548.01,,
7,0.235363636,"98,95,93,86,88,48,42,40,32,28,24,10,0,5,8,6,3,28,28,37,35,39,45,40,51,61,55,65,76,85,82","22,19,56,64,92,83,87,70,64,75,67,65,55,48,42,9,3,4,28,42,27,24,20,12,10,41,3,2,11,20,42",528.8108208,30.14,8,135,30,1,522.3,1,T
3,0.235363636,"99,88,84,79,82,99,72,53,50,40,31,30,21,8,6,9,10,36,50,57","52,39,40,28,51,70,85,84,56,51,59,53,71,98,87,57,27,3,26,31",429.5276348,28.09,8,135,20,1,569.58,1,T
1,0.235363636,"41,21,22,13,37,38,66,75,95,93","14,2,17,28,47,30,51,50,65,90",286.4317895,49.73,6,120,10,1,275.5,1,T
6,0.235363636,"90,65,51,41,21,20,13,0,1,2,14,17,22,30,37,35,33,28,30,38,47,51,50,53,63,66,65,82,89,95,93","4,18,6,6,13,18,40,53,80,85,73,72,46,45,49,53,65,82,95,95,93,73,61,62,76,73,55,63,73,79,95",506.1629661,29.23,9,140,30,1,520.95,1,T
13,0.235363636,"96,98,99,96,88,87,85,75,76,75,73,74,64,65,58,56,46,43,42,27,29,16,12,2,3,1,5,1,2,9,15,17,25,14,18,11,20,26,31,34,37,40,40,36,40,46,54,46,83,85","47,24,19,18,28,42,51,52,37,29,39,12,7,38,25,33,50,52,6,8,31,19,13,16,25,34,47,64,81,62,48,53,46,71,72,89,85,79,79,83,73,71,85,95,99,94,88,67,91,87",716.7163824,25.29,13,180,50,0,653.11,,
8,0.235363636,"97,94,88,80,95,94,91,96,91,79,81,68,59,52,51,50,34,31,26,21,21,19,14,7,24,1,20,28,0,7","2,15,24,5,25,30,58,67,73,73,90,51,96,97,91,66,88,86,81,91,97,87,94,90,47,42,27,14,18,6",598.8664247,27.56,11,147.27,30,1,593.5,1,F
11,0.235363636,"94,83,68,64,65,56,55,58,52,45,34,12,2,17,22,27,33,17,12,8,17,19,15,25,36,37,42,48,49,56,56,62,54,66,74,77,81,83,85,90","43,5,10,2,17,12,24,30,35,25,29,30,27,46,48,51,58,58,63,70,71,90,96,95,81,96,66,80,67,76,66,88,96,79,65,87,77,71,84,70",572.3626377,26.79,9,140.1,40,1,568.39,1,F
8,0.086512187,"97,80,28,7,0,20,1,24,7,14,19,21,21,26,31,34,52,51,50,59,81,79,68,91,96,91,94,88,95,94","2,5,14,6,18,27,42,47,90,94,87,97,91,81,86,88,97,91,66,96,90,73,51,73,67,58,30,24,25,15",541.1423417,27.56,11,147.27,30,0,593.5,,
7,0.086512187,"98,95,85,76,65,55,51,45,40,39,35,28,28,6,3,8,5,0,10,24,28,32,37,40,42,48,61,88,86,82,93","22,19,20,11,2,3,10,20,12,24,27,4,28,9,3,42,48,55,65,67,75,64,42,70,87,83,41,92,64,42,56",564.1882879,30.14,8,135,30,0,522.3,,
3,0.086512187,"99,88,84,82,79,57,50,36,10,9,6,8,21,30,31,40,50,53,72,99","52,39,40,51,28,31,26,3,27,57,87,98,71,53,59,51,56,84,85,70",395.4590529,28.09,8,135,20,0,569.58,,
14,0.086512187,"94,90,81,83,79,76,83,90,83,84,73,66,58,53,51,49,43,46,23,16,16,13,4,4,7,15,30,9,27,2,12,9,13,18,40,44,46,46,43,48,50,50,53,54,62,50,65,81,82,89,90","40,45,46,50,56,59,67,78,79,95,94,71,84,85,72,88,81,96,97,97,85,99,84,76,76,59,56,54,35,46,11,5,6,4,12,4,15,35,56,46,50,50,50,42,38,18,9,13,5,8,32",659.873384,26.85,11,147.27,50,0,738.37,,
4,0.086512187,"99,83,84,93,79,74,66,45,40,27,26,28,21,18,11,0,0,13,58,77","22,37,59,87,82,60,94,54,75,64,71,98,57,44,51,57,24,9,8,11",482.7168602,25.36,9,139.75,20,0,548.01,,
